code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,date_registration,date_unregistration,module_presentation_length,n_assessments_early,mean_score_early,weighted_mean_score_early,final_coursework_score,total_clicks_early,active_days_early,clicks_dataplus,clicks_dualpane,clicks_externalquiz,clicks_forumng,clicks_glossary,clicks_homepage,clicks_htmlactivity,clicks_oucollaborate,clicks_oucontent,clicks_ouelluminate,clicks_ouwiki,clicks_page,clicks_questionnaire,clicks_quiz,clicks_repeatactivity,clicks_resource,clicks_sharedsubpage,clicks_subpage,clicks_url,submission_rate_early,refs_forumng,macro_stats,clicks_freq_init
EEE,2013J,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,90,N,Fail,-63.0,,268,1.0,58.0,58.0,58.0,351,21,0.0,0.0,0.0,31.0,0.0,83.0,0.0,1.0,190.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,22.0,2.0,0.1666666667,28.91968978417804,0.0047558875926986,mid
EEE,2013J,M,Scotland,HE Qualification,10-20,0-35,0,30,N,Pass,-87.0,,268,2.0,84.0,85.09090909,84.2,391,12,0.0,7.0,,14.0,0.0,51.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,97.0,0.0,1.0,0.0,5.0,4.0,0.3333333333,14.277727849846508,-0.2498857386547479,low
EEE,2013J,M,Scotland,HE Qualification,70-80%,0-35,0,90,N,Distinction,-30.0,,268,2.0,90.0,90.54545455,89.96,1684,74,0.0,5.0,,444.0,,477.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,94.0,0.0,4.0,0.0,10.0,81.0,0.3333333333,428.4706567999864,-0.5973300692065239,low
EEE,2013J,M,Scotland,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction,-24.0,,268,2.0,96.0,96.54545455,96.8,3984,69,0.0,11.0,0.0,2491.0,0.0,759.0,0.0,2.0,540.0,0.0,0.0,0.0,0.0,66.0,0.0,10.0,0.0,54.0,51.0,0.3333333333,2440.1560645814266,1.0656340864179332,mid
EEE,2013J,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-80.0,,268,2.0,86.5,86.90909091,82.2,480,31,0.0,2.0,,16.0,0.0,113.0,0.0,3.0,192.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,4.0,40.0,0.3333333333,11.55406843798909,-1.2364687258859448,high
EEE,2013J,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,-81.0,,268,2.0,87.0,85.36363636,81.24,805,55,0.0,12.0,,19.0,0.0,158.0,0.0,0.0,473.0,0.0,0.0,0.0,0.0,104.0,0.0,2.0,0.0,20.0,17.0,0.3333333333,27.95424583256643,-1.346150187728192,low
EEE,2013J,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,30,N,Withdrawn,-42.0,234.0,268,2.0,87.0,83.45454545,84.6,585,19,434.7096689464137,2.0,,90.0,0.0,77.0,0.0,0.0,284.0,0.0,0.0,0.0,0.0,116.0,0.0,1.0,0.0,4.0,11.0,0.3333333333,101.87364046712192,0.0148050976500856,low
EEE,2013J,M,North Region,Post Graduate Qualification,,0-35,0,60,N,Pass,-67.0,,268,2.0,93.0,92.72727273,87.28,639,39,0.0,0.0,0.0,13.0,0.0,125.0,0.0,1.0,398.0,0.0,0.0,0.0,0.0,68.0,0.0,2.0,0.0,22.0,10.0,0.3333333333,12.570465308852317,-0.8134428178793338,mid
EEE,2013J,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,-80.0,160.0,268,1.0,71.0,71.0,71.0,836,18,0.0,5.0,,150.0,,69.0,0.0,2.0,452.0,0.0,0.0,0.0,0.0,135.0,0.0,5.0,0.0,7.0,11.0,0.1666666667,147.6564698120001,1.342515081567662,low
EEE,2013J,M,North Region,Lower Than A Level,70-80%,35-55,0,90,N,Distinction,-74.0,,268,2.0,87.5,86.0,87.96,1350,48,0.0,7.0,0.0,544.0,0.0,135.0,0.0,0.0,507.0,0.0,0.0,0.0,0.0,118.0,0.0,1.0,0.0,8.0,30.0,0.3333333333,538.1857918041188,1.2762871291289732,low
EEE,2013J,M,North Western Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-42.0,,268,2.0,87.0,85.90909091,77.0,477,20,0.0,4.0,,25.0,,48.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,109.0,0.0,3.0,0.0,17.0,15.0,0.3333333333,23.392813497878333,-0.6703678977088565,low
EEE,2013J,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,-31.0,116.0,268,2.0,95.0,94.72727273,94.72727273,934,55,0.0,6.0,0.0,353.0,,184.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,94.0,0.0,3.0,0.0,11.0,49.0,0.3333333333,338.74094912642414,-2.3957516107304726,low
EEE,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass,-25.0,,268,2.0,92.0,92.27272727,89.32,544,32,0.0,13.0,,33.0,,109.0,0.0,2.0,260.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,11.0,16.0,0.3333333333,26.39637184214493,-2.100720562919645,low
EEE,2013J,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Fail,-57.0,,268,2.0,70.5,70.36363636,63.44,371,21,0.0,4.0,0.0,18.0,0.0,60.0,0.0,0.0,161.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,14.0,10.0,0.3333333333,11.283464871786684,-0.2385961916703615,low
EEE,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-67.0,,268,2.0,80.0,80.0,82.8,631,33,0.0,7.0,0.0,3.0,0.0,98.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,12.0,13.0,0.3333333333,-2.9930699662015727,2.041116598758041,low
EEE,2013J,M,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-67.0,,268,1.0,65.0,65.0,66.0,214,13,0.0,0.0,,30.0,0.0,45.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.1666666667,24.74027770690669,-1.238583506453908,mid
EEE,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-53.0,,268,2.0,69.0,69.54545455,64.2,505,17,0.0,9.0,0.0,10.0,,66.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,13.0,4.0,0.3333333333,14.823955902246386,1.3736499902795043,mid
EEE,2013J,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-63.0,,268,2.0,97.5,97.09090909,79.4,952,56,0.0,3.0,0.0,109.0,0.0,254.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,144.0,0.0,1.0,0.0,16.0,33.0,0.3333333333,107.19976158180356,-0.4671591565191257,mid
EEE,2013J,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Pass,-46.0,,268,2.0,85.0,85.0,77.16,556,42,0.0,2.0,,67.0,0.0,121.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,75.0,0.0,3.0,0.0,14.0,6.0,0.3333333333,60.267634369934655,0.1037446732988657,low
EEE,2013J,M,London Region,A Level or Equivalent,10-20,35-55,0,60,Y,Pass,-32.0,,268,2.0,54.5,53.0,39.84,569,19,0.0,19.0,0.0,118.0,0.0,56.0,0.0,0.0,243.0,0.0,0.0,0.0,0.0,85.0,0.0,2.0,0.0,39.0,7.0,0.3333333333,118.25062700681944,1.215010184487223,mid
EEE,2013J,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-37.0,,268,2.0,86.0,85.72727273,83.08,820,43,0.0,8.0,0.0,36.0,0.0,134.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,165.0,0.0,3.0,0.0,10.0,2.0,0.3333333333,30.559516620569863,0.2055164841965082,low
EEE,2013J,M,Scotland,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction,-31.0,,268,2.0,90.0,88.90909091,87.56,1295,53,0.0,8.0,0.0,314.0,0.0,265.0,0.0,0.0,470.0,0.0,0.0,0.0,0.0,98.0,0.0,21.0,0.0,54.0,65.0,0.3333333333,288.656024045558,-1.8476937262144533,mid
EEE,2013J,M,South Region,HE Qualification,80-90%,35-55,0,60,N,Pass,-51.0,,268,2.0,93.0,92.72727273,92.88,1253,65,0.0,4.0,0.0,145.0,,238.0,0.0,2.0,525.0,0.0,0.0,0.0,0.0,87.0,0.0,138.0,0.0,60.0,54.0,0.3333333333,147.4456284145566,0.9068878134951708,mid
EEE,2013J,F,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,-59.0,,268,2.0,96.5,96.09090909,94.36,885,36,0.0,1.0,0.0,350.0,,146.0,0.0,0.0,268.0,0.0,0.0,0.0,0.0,88.0,0.0,3.0,0.0,20.0,9.0,0.3333333333,343.9709173743938,1.9585667110157328,mid
EEE,2013J,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail,-19.0,,268,2.0,60.0,63.27272727,63.27272727,677,22,0.0,7.0,,96.0,,36.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,156.0,0.0,1.0,0.0,4.0,2.0,0.3333333333,89.64844217289956,2.734129159516447,mid
EEE,2013J,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,N,Fail,-8.0,,268,1.0,94.0,94.0,94.0,543,13,0.0,4.0,0.0,99.0,0.0,60.0,0.0,0.0,261.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,2.0,12.0,0.1666666667,98.0469022217174,0.5780459073402583,low
EEE,2013J,M,North Western Region,HE Qualification,80-90%,35-55,0,30,N,Distinction,-28.0,,268,2.0,89.5,89.09090909,90.72,929,43,0.0,0.0,,82.0,0.0,181.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,124.0,0.0,30.0,0.0,81.0,34.0,0.3333333333,71.30231971942445,-1.0436577201814363,low
EEE,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Distinction,-67.0,,268,2.0,97.5,97.90909091,96.0,979,52,0.0,6.0,0.0,469.0,0.0,138.0,0.0,35.0,246.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,13.0,12.0,0.3333333333,451.7991913617379,0.4063207030692587,low
EEE,2013J,M,Wales,HE Qualification,90-100%,0-35,0,30,N,Pass,-65.0,,268,2.0,90.5,89.27272727,82.12,774,47,0.0,2.0,0.0,254.0,0.0,132.0,0.0,1.0,204.0,0.0,0.0,0.0,0.0,111.0,0.0,8.0,0.0,18.0,44.0,0.3333333333,249.454389556142,2.1994937939646872,mid
EEE,2013J,M,Wales,Lower Than A Level,80-90%,0-35,0,30,N,Fail,-29.0,,268,2.0,60.0,60.0,60.0,818,39,0.0,5.0,0.0,130.0,0.0,171.0,0.0,3.0,357.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,9.0,23.0,0.3333333333,129.29832866497327,-1.2829862624693755,mid
EEE,2013J,F,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,-35.0,,268,2.0,76.5,76.36363636,73.64,759,31,0.0,2.0,0.0,92.0,0.0,125.0,0.0,1.0,445.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,0.0,3.0,24.0,0.3333333333,94.07585777617516,0.8339753835362318,mid
EEE,2013J,M,Scotland,Lower Than A Level,10-20,0-35,0,90,N,Fail,-66.0,,268,2.0,86.0,86.81818182,87.66666667,596,27,0.0,3.0,0.0,24.0,0.0,121.0,0.0,0.0,298.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,10.0,1.0,0.3333333333,13.057625363590343,-0.0115438279818247,low
EEE,2013J,M,Wales,A Level or Equivalent,50-60%,0-35,0,90,N,Fail,-32.0,,268,1.0,86.0,86.0,86.0,639,19,0.0,9.0,,68.0,,70.0,0.0,2.0,338.0,0.0,0.0,0.0,0.0,120.0,0.0,2.0,0.0,16.0,14.0,0.1666666667,65.4934448447807,-0.3853637757263347,low
EEE,2013J,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass,-36.0,,268,2.0,91.5,91.63636364,79.52,835,35,0.0,0.0,0.0,72.0,,171.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,118.0,0.0,9.0,0.0,32.0,34.0,0.3333333333,64.41860402643903,1.24322026629717,mid
EEE,2013J,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-53.0,,268,2.0,86.5,86.63636364,86.84,407,29,0.0,5.0,0.0,14.0,,60.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,84.0,0.0,5.0,0.0,6.0,0.0,0.3333333333,15.505227926664142,-1.737023384310363,mid
EEE,2013J,M,North Region,Post Graduate Qualification,,35-55,0,60,N,Pass,-45.0,,268,2.0,81.0,78.81818182,73.32,632,44,0.0,7.0,0.0,90.0,0.0,68.0,0.0,8.0,333.0,0.0,0.0,0.0,0.0,81.0,0.0,10.0,0.0,30.0,5.0,0.3333333333,78.13449306514642,0.0112164435996625,low
EEE,2013J,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Fail,-35.0,,268,1.0,66.0,66.0,66.0,191,13,0.0,1.0,0.0,22.0,0.0,29.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,3.0,3.0,0.1666666667,12.20279917535222,0.0293932967002892,mid
EEE,2013J,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-53.0,,268,2.0,54.5,55.45454545,51.56,210,15,0.0,3.0,,43.0,,47.0,0.0,1.0,83.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,8.0,15.0,0.3333333333,23.58733947761005,-1.659719798368451,high
EEE,2013J,M,South East Region,A Level or Equivalent,20-30%,0-35,0,60,N,Distinction,-56.0,,268,2.0,91.0,90.18181818,85.32,947,38,0.0,5.0,0.0,121.0,0.0,225.0,0.0,9.0,284.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,34.0,89.0,0.3333333333,116.57842849232335,-0.9899084290745096,mid
EEE,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,-29.0,,268,2.0,85.0,85.27272727,82.6,497,36,449.1032387716944,2.0,0.0,30.0,,102.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,98.0,0.0,3.0,0.0,22.0,6.0,0.3333333333,13.663321549474828,-0.567676587770538,mid
EEE,2013J,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,-22.0,,268,2.0,92.0,92.0,90.88,852,47,0.0,3.0,0.0,215.0,0.0,210.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,122.0,0.0,1.0,0.0,20.0,22.0,0.3333333333,215.87380106354,-1.3835001440016057,low
EEE,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-63.0,,268,2.0,82.0,80.90909091,73.68,427,27,0.0,2.0,,0.0,0.0,45.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,98.0,0.0,1.0,0.0,1.0,1.0,0.3333333333,-10.355763143493837,1.0548912978234386,low
EEE,2013J,M,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass,-45.0,,268,2.0,90.5,91.18181818,93.05555556,1658,63,0.0,11.0,0.0,157.0,0.0,299.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,137.0,0.0,3.0,0.0,20.0,23.0,0.3333333333,154.21455654585216,-2.1782311992151446,mid
EEE,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,30,N,Withdrawn,-62.0,61.0,268,1.0,77.0,77.0,77.0,387,8,0.0,1.0,,97.0,0.0,58.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,111.0,0.0,7.0,0.0,11.0,4.0,0.1666666667,85.53887624592222,-0.1415214621874931,high
EEE,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,-45.0,,268,2.0,78.5,77.0,69.61111111,412,17,0.0,2.0,0.0,40.0,0.0,35.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,8.0,3.0,0.3333333333,49.5096482094412,1.1002668132818647,mid
EEE,2013J,M,Scotland,HE Qualification,60-70%,0-35,0,90,N,Pass,-49.0,,268,2.0,74.5,74.09090909,69.84,826,63,0.0,1.0,,106.0,0.0,206.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,13.0,42.0,0.3333333333,111.84525262119573,-0.6809736983782749,low
EEE,2013J,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,-17.0,,268,2.0,83.0,82.45454545,78.84,845,49,0.0,2.0,0.0,145.0,,91.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,119.0,0.0,3.0,0.0,7.0,4.0,0.3333333333,140.83012755724062,0.3215944568237259,mid
EEE,2013J,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Pass,-46.0,,268,2.0,96.5,96.36363636,91.4,1124,64,0.0,6.0,0.0,255.0,,215.0,0.0,4.0,455.0,0.0,0.0,0.0,0.0,126.0,0.0,3.0,0.0,40.0,20.0,0.3333333333,253.9761656855229,-0.2027830965094596,low
EEE,2013J,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Pass,-46.0,,268,2.0,94.5,93.54545455,90.16,5810,45,0.0,18.0,0.0,357.0,0.0,223.0,0.0,2.0,413.0,0.0,0.0,0.0,0.0,169.0,0.0,4532.0,0.0,74.0,22.0,0.3333333333,350.3917243826301,1.0939783264201874,mid
EEE,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn,-58.0,143.0,268,1.0,14.0,14.0,14.0,167,10,0.0,3.0,0.0,7.0,0.0,32.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,4.0,0.1666666667,11.423062114708529,-0.0601909320810298,low
EEE,2013J,M,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,-29.0,,268,2.0,57.0,60.0,62.72222222,298,19,0.0,3.0,,18.0,,44.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.3333333333,11.044365514651004,-0.3785537590102327,mid
EEE,2013J,M,North Region,HE Qualification,,0-35,0,60,N,Pass,-20.0,,268,2.0,68.5,64.27272727,65.52,464,21,0.0,5.0,0.0,75.0,0.0,81.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0,0.0,18.0,17.0,0.3333333333,71.94256171639496,0.6802466488265703,mid
EEE,2013J,M,Scotland,HE Qualification,90-100%,35-55,0,90,N,Distinction,-53.0,,268,2.0,97.5,97.09090909,96.2,2490,75,0.0,2.0,,1754.0,0.0,238.0,0.0,2.0,316.0,0.0,0.0,0.0,0.0,92.0,0.0,5.0,0.0,38.0,43.0,0.3333333333,1714.861417327434,-0.6681268381247017,low
EEE,2013J,M,North Region,A Level or Equivalent,,0-35,0,30,N,Withdrawn,-58.0,171.0,268,2.0,80.0,78.36363636,66.68,709,40,0.0,1.0,0.0,47.0,0.0,124.0,0.0,1.0,412.0,0.0,0.0,0.0,0.0,93.0,0.0,1.0,0.0,9.0,21.0,0.3333333333,37.2439499395981,-0.839910470277118,mid
EEE,2013J,M,South Region,HE Qualification,40-50%,0-35,0,30,N,Pass,-31.0,,268,2.0,89.5,88.0,85.2,431,29,0.0,8.0,,16.0,0.0,54.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,87.0,0.0,1.0,0.0,11.0,1.0,0.3333333333,8.197949933772108,1.4906874721948298,low
EEE,2013J,M,Ireland,Post Graduate Qualification,,0-35,0,60,N,Pass,-38.0,,268,2.0,94.0,95.09090909,95.6,882,48,0.0,3.0,,53.0,,205.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,71.0,0.0,3.0,0.0,34.0,39.0,0.3333333333,51.53142637268017,-1.1735275398781482,low
EEE,2013J,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,-37.0,,268,2.0,86.5,86.36363636,85.88,1936,73,441.0464935459744,4.0,0.0,271.0,0.0,347.0,0.0,4.0,1094.0,0.0,0.0,0.0,0.0,117.0,0.0,3.0,0.0,40.0,56.0,0.3333333333,272.21446958037353,1.277272619842196,mid
EEE,2013J,M,West Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Pass,-22.0,,268,2.0,89.5,90.72727273,93.4,1457,57,0.0,1.0,0.0,751.0,0.0,397.0,0.0,2.0,170.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,13.0,17.0,0.3333333333,732.5042111463482,-1.0438126207219782,low
EEE,2013J,M,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,-35.0,,268,2.0,92.0,92.27272727,87.36,671,34,0.0,4.0,0.0,41.0,0.0,115.0,0.0,1.0,355.0,0.0,0.0,0.0,0.0,121.0,0.0,1.0,0.0,20.0,13.0,0.3333333333,50.62360888850401,0.7616727039782377,mid
EEE,2013J,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-51.0,,268,2.0,90.0,89.45454545,84.16,1035,49,0.0,5.0,0.0,183.0,0.0,169.0,0.0,1.0,445.0,0.0,0.0,0.0,0.0,147.0,0.0,21.0,0.0,31.0,33.0,0.3333333333,162.84795248760986,-0.4334301297248119,low
EEE,2013J,M,South Region,A Level or Equivalent,,0-35,0,60,N,Pass,-49.0,,268,2.0,88.5,88.36363636,85.92,827,56,0.0,3.0,0.0,202.0,0.0,133.0,0.0,4.0,337.0,0.0,0.0,0.0,0.0,97.0,0.0,6.0,0.0,27.0,18.0,0.3333333333,189.9108148289339,1.3411399550624594,mid
EEE,2013J,F,London Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,-46.0,,268,2.0,58.0,55.27272727,49.8,901,43,0.0,22.0,0.0,15.0,,84.0,0.0,1.0,568.0,0.0,0.0,0.0,0.0,153.0,0.0,8.0,0.0,42.0,8.0,0.3333333333,17.932105342950635,0.2157659639729109,low
EEE,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-56.0,,268,2.0,95.0,94.18181818,92.16666667,787,49,0.0,7.0,0.0,31.0,0.0,166.0,0.0,6.0,374.0,0.0,0.0,0.0,0.0,99.0,0.0,7.0,0.0,44.0,53.0,0.3333333333,34.99197996199819,-1.925269549639718,mid
EEE,2013J,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,-22.0,,268,2.0,86.5,84.72727273,70.88,675,49,0.0,2.0,0.0,129.0,,142.0,0.0,3.0,270.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0,0.0,12.0,38.0,0.3333333333,129.80137991868762,-0.2292632890792189,low
EEE,2013J,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,-51.0,,268,2.0,98.5,98.36363636,92.28,820,28,0.0,4.0,0.0,74.0,,128.0,0.0,2.0,423.0,0.0,0.0,0.0,0.0,141.0,0.0,3.0,0.0,32.0,13.0,0.3333333333,71.43553970237875,1.2468899541937692,mid
EEE,2013J,M,Scotland,Post Graduate Qualification,50-60%,0-35,0,60,N,Pass,-44.0,,268,2.0,92.5,92.09090909,89.52,502,41,0.0,3.0,,0.0,0.0,97.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,2.0,15.0,0.3333333333,5.560456326289192,-0.2938023207763744,low
EEE,2013J,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,-52.0,,268,1.0,64.0,64.0,64.0,1497,46,0.0,8.0,0.0,383.0,,195.0,0.0,3.0,626.0,0.0,0.0,0.0,0.0,207.0,0.0,10.0,0.0,30.0,35.0,0.1666666667,372.557769546981,0.9338069210193723,low
EEE,2013J,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-51.0,,268,2.0,85.5,84.54545455,83.12,711,45,0.0,3.0,0.0,84.0,0.0,106.0,0.0,2.0,328.0,0.0,0.0,0.0,0.0,88.0,0.0,9.0,0.0,30.0,61.0,0.3333333333,94.59402346560609,0.1473537991795633,low
EEE,2013J,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,-25.0,,268,2.0,88.0,89.09090909,85.4,628,45,0.0,2.0,0.0,19.0,,161.0,0.0,1.0,298.0,0.0,0.0,0.0,0.0,102.0,0.0,2.0,0.0,26.0,17.0,0.3333333333,26.47698812426317,-0.1807835943372674,low
EEE,2013J,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,30,N,Distinction,-46.0,,268,2.0,88.5,87.81818182,85.4,649,30,0.0,3.0,0.0,73.0,0.0,67.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,123.0,0.0,3.0,0.0,27.0,6.0,0.3333333333,82.59338762774354,-0.6471720081846046,low
EEE,2013J,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,-50.0,180.0,268,2.0,63.5,65.27272727,59.72222222,667,39,0.0,12.0,0.0,4.0,0.0,132.0,0.0,6.0,299.0,0.0,0.0,0.0,0.0,134.0,0.0,5.0,0.0,48.0,27.0,0.3333333333,7.833136232945427,0.5554265815365141,low
EEE,2013J,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,-51.0,,268,2.0,94.5,93.81818182,88.6,1076,61,0.0,2.0,0.0,286.0,,215.0,0.0,1.0,382.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,51.0,48.0,0.3333333333,279.1246104474093,-0.1398594520335359,low
EEE,2013J,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,-46.0,,268,2.0,94.0,93.45454545,74.72,499,45,0.0,4.0,0.0,21.0,0.0,129.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,94.0,0.0,1.0,0.0,22.0,51.0,0.3333333333,22.02713328371604,0.9521584301231746,low
EEE,2013J,F,North Region,HE Qualification,,0-35,0,30,N,Pass,-49.0,,268,2.0,89.5,89.90909091,91.92,526,26,0.0,6.0,0.0,97.0,0.0,68.0,0.0,5.0,240.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0,0.0,12.0,14.0,0.3333333333,94.3991410772418,0.2380572497828022,high
EEE,2013J,M,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,-22.0,,268,2.0,92.5,92.63636364,87.52,890,40,0.0,5.0,,80.0,0.0,120.0,0.0,1.0,473.0,0.0,0.0,0.0,0.0,169.0,0.0,4.0,0.0,18.0,20.0,0.3333333333,72.99575333521808,0.6621583872464347,low
EEE,2013J,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Pass,-32.0,,268,2.0,88.5,88.90909091,82.8,1535,76,0.0,9.0,,183.0,,261.0,0.0,2.0,840.0,0.0,0.0,0.0,0.0,101.0,0.0,13.0,0.0,74.0,52.0,0.3333333333,168.7866976908225,1.5875334120263571,high
EEE,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,-44.0,,268,2.0,86.0,85.18181818,89.28,1798,68,0.0,1.0,0.0,467.0,0.0,362.0,0.0,23.0,612.0,0.0,0.0,0.0,0.0,224.0,0.0,2.0,0.0,31.0,76.0,0.3333333333,459.976453073048,0.3193362494595701,low
EEE,2013J,M,South Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass,-42.0,,268,2.0,88.5,89.18181818,73.96,1276,40,0.0,17.0,,242.0,,149.0,0.0,10.0,505.0,0.0,0.0,0.0,0.0,234.0,0.0,6.0,0.0,76.0,37.0,0.3333333333,226.4696081443963,0.2961014991767903,low
